nid_dip,nid_strike,shear_strike,shear_dip,effective_normal,slip_rate,state_variable,state_normal,vxm,vym,vzm,vxs,vys,vzs,slips,slipd,slipn
3.00000000000000E+00,1.80000000000000E+01,1.39638370000000E+07,-1.41886621713638E-01,-2.50000000000000E+07,1.00000119296340E-09,5.00000000000000E+05,2.50000000000000E+07,5.00000596481698E-10,9.18486221018137E-26,-5.08050858071497E-18,-5.00000596481698E-10,-9.18486221018137E-26,5.08050858071497E-18,4.20833368153239E-10,-3.52913661514817E-19,-3.82702117028171E-28
3.00000000000000E+00,1.90000000000000E+01,1.39638370000000E+07,-1.29089176654816E-01,-2.50000000000000E+07,1.00000108194109E-09,5.00000000000000E+05,2.50000000000000E+07,5.00000540970547E-10,9.18486036128863E-26,-4.62227202805652E-18,-5.00000540970547E-10,-9.18486036128863E-26,4.62227202805652E-18,4.20833368153239E-10,-3.20996820031276E-19,-3.82702117028171E-28
3.00000000000000E+00,2.00000000000000E+01,1.39638370000000E+07,0.00000000000000E+00,-2.50000000000000E+07,9.99999971718069E-10,5.00000000000000E+05,2.50000000000000E+07,4.99999985859034E-10,9.18485111682489E-26,0.00000000000000E+00,-4.99999985859034E-10,-9.18485111682489E-26,0.00000000000000E+00,4.20833340397664E-10,-9.46717242497846E-42,6.88766221184934E-41
3.00000000000000E+00,2.10000000000000E+01,1.39638370000000E+07,0.00000000000000E+00,-2.50000000000000E+07,9.99999971718069E-10,5.00000000000000E+05,2.50000000000000E+07,4.99999985859034E-10,9.18485111682489E-26,0.00000000000000E+00,-4.99999985859034E-10,-9.18485111682489E-26,0.00000000000000E+00,4.20833340397664E-10,-9.46717242497846E-42,6.88766221184934E-41
4.00000000000000E+00,1.00000000000000E+00,1.39638370000000E+07,0.00000000000000E+00,-2.50000000000000E+07,9.99999971718069E-10,5.00000000000000E+05,2.50000000000000E+07,4.99999985859034E-10,9.18485111682489E-26,0.00000000000000E+00,-4.99999985859034E-10,-9.18485111682489E-26,0.00000000000000E+00,4.20833340397664E-10,-9.46717242497846E-42,6.88766221184934E-41
4.00000000000000E+00,2.00000000000000E+00,1.39638370000000E+07,0.00000000000000E+00,-2.50000000000000E+07,9.99999971718069E-10,5.00000000000000E+05,2.50000000000000E+07,4.99999985859034E-10,9.18485111682489E-26,0.00000000000000E+00,-4.99999985859034E-10,-9.18485111682489E-26,0.00000000000000E+00,4.20833340397664E-10,-9.46717242497846E-42,6.88766221184934E-41
4.00000000000000E+00,3.00000000000000E+00,1.39638370000000E+07,2.34652549028397E-01,-2.50000000000000E+07,1.00000152603030E-09,5.00000000000000E+05,2.50000000000000E+07,5.00000763015152E-10,9.18486467537170E-26,8.40216399980435E-18,-5.00000763015152E-10,-9.18486467537170E-26,-8.40216399980435E-18,4.20833395908815E-10,5.83665774650200E-19,-3.82702117028171E-28
4.00000000000000E+00,4.00000000000000E+00,1.39638370000000E+07,2.56619364023209E-01,-2.50000000000000E+07,1.00000174807491E-09,5.00000000000000E+05,2.50000000000000E+07,5.00000874037454E-10,9.18486714056203E-26,9.18872838991979E-18,-5.00000874037454E-10,-9.18486714056203E-26,-9.18872838991979E-18,4.20833395908815E-10,6.38596874575891E-19,-3.82702117028171E-28
4.00000000000000E+00,5.00000000000000E+00,1.39638370000000E+07,3.03899675607681E-01,-2.50000000000000E+07,1.00000197011951E-09,5.00000000000000E+05,2.50000000000000E+07,5.00000985059756E-10,9.18486898945478E-26,1.08816891711300E-17,-5.00000985059756E-10,-9.18486898945478E-26,-1.08816891711300E-17,4.20833395908815E-10,7.56618125495557E-19,-3.82702117028171E-28
4.00000000000000E+00,6.00000000000000E+00,1.39638380000000E+07,3.51525902748108E-01,-2.50000000000000E+07,1.00000208114182E-09,5.00000000000000E+05,2.50000000000000E+07,5.00001040570908E-10,9.18487022204994E-26,1.25870353276520E-17,-5.00001040570908E-10,-9.18487022204994E-26,-1.25870353276520E-17,4.20833395908815E-10,8.75643470281284E-19,-3.82702117028171E-28
