t,max_slip_rate,-400.0,-350.0,-300.0,-250.0,-200.0,-150.0,-100.0,-50.0,-0.0,50.0,100.0,150.0,200.0,250.0,300.0,350.0,400.0
0.00000000e+00,0.00000000e+00,-4.00000000e+02,-3.50000000e+02,-3.00000000e+02,-2.50000000e+02,-2.00000000e+02,-1.50000000e+02,-1.00000000e+02,-5.00000000e+01,-0.00000000e+00,5.00000000e+01,1.00000000e+02,1.50000000e+02,2.00000000e+02,2.50000000e+02,3.00000000e+02,3.50000000e+02,4.00000000e+02
5.00000000e+02,-1.20000000e+01,5.00000000e-10,5.00000000e-10,5.00000000e-10,5.00000000e-10,5.00000000e-10,5.00000000e-10,5.00000000e-10,5.00000000e-10,5.00000000e-10,5.00000000e-10,5.00000000e-10,5.00000000e-10,5.00000000e-10,5.00000000e-10,5.00000000e-10,5.00000000e-10,5.00000000e-10
4.00000000e+03,-1.15847300e+01,4.00000400e-09,4.00000600e-09,4.00000700e-09,4.00002700e-09,4.00093000e-09,4.02239400e-09,4.25052300e-09,5.26704000e-09,6.39762000e-09,5.26704000e-09,4.25052300e-09,4.02239400e-09,4.00093000e-09,4.00002700e-09,4.00000700e-09,4.00000600e-09,4.00000400e-09
8.00000000e+03,-1.11370700e+01,8.00002000e-09,8.00002900e-09,8.00003800e-09,8.00029100e-09,8.00706700e-09,8.12526900e-09,9.27094000e-09,1.53878400e-08,2.47200600e-08,1.53878400e-08,9.27094000e-09,8.12526900e-09,8.00706700e-09,8.00029100e-09,8.00003800e-09,8.00002900e-09,8.00002000e-09
1.20000000e+04,-1.07146700e+01,1.20000500e-08,1.20000700e-08,1.20001200e-08,1.20013200e-08,1.20244200e-08,1.23478200e-08,1.53014000e-08,3.44628200e-08,7.43347400e-08,3.44628200e-08,1.53014000e-08,1.23478200e-08,1.20244200e-08,1.20013200e-08,1.20001200e-08,1.20000700e-08,1.20000500e-08
1.60000000e+04,-1.03144100e+01,1.60000900e-08,1.60001300e-08,1.60003400e-08,1.60040200e-08,1.60604800e-08,1.67295900e-08,2.26297800e-08,6.96348700e-08,2.01667400e-07,6.96348700e-08,2.26297800e-08,1.67295900e-08,1.60604800e-08,1.60040200e-08,1.60003400e-08,1.60001300e-08,1.60000900e-08
2.00000000e+04,-9.93366400e+00,2.00001500e-08,2.00002300e-08,2.00008300e-08,2.00097200e-08,2.01238600e-08,2.13111600e-08,3.16114200e-08,1.33169400e-07,5.13383900e-07,1.33169400e-07,3.16114200e-08,2.13111600e-08,2.01238600e-08,2.00097200e-08,2.00008300e-08,2.00002300e-08,2.00001500e-08
2.40000000e+04,-9.57025100e+00,2.40002300e-08,2.40003900e-08,2.40018100e-08,2.40201700e-08,2.42240600e-08,2.61346900e-08,4.26868800e-08,2.45755900e-07,1.24522600e-06,2.45755900e-07,4.26868800e-08,2.61346900e-08,2.42240600e-08,2.40201700e-08,2.40018100e-08,2.40003900e-08,2.40002300e-08
2.80000000e+04,-9.22239800e+00,2.80003300e-08,2.80006400e-08,2.80036300e-08,2.80375100e-08,2.83712800e-08,3.12445300e-08,5.64031700e-08,4.41719800e-07,2.90039200e-06,4.41719800e-07,5.64031700e-08,3.12445300e-08,2.83712800e-08,2.80375100e-08,2.80036300e-08,2.80006400e-08,2.80003300e-08
3.20000000e+04,-8.88881500e+00,3.20004700e-08,3.20010500e-08,3.20067200e-08,3.20642400e-08,3.25762900e-08,3.66877700e-08,7.34393500e-08,7.77123700e-07,6.51883700e-06,7.77123700e-07,7.34393500e-08,3.66877700e-08,3.25762900e-08,3.20642400e-08,3.20067200e-08,3.20010500e-08,3.20004700e-08
