t,slip_2,slip_3,slip_rate_2,slip_rate_3,shear_stress_2,shear_stress_3,pore_pressure,darcy_vel_2,darcy_vel_3,state
0,0,0,-12,-20,14.6,0,0,0,0,11.604100000000001
500,5.0000000000000003e-10,-1.7251300000000001e-34,-12,-30,14.6,-2.223859e-23,3.2034320000000001e-05,-0,5.3023759999999998e-10,11.604100000000001
1000,1.000012e-09,-5.567711e-34,-11.999980000000001,-30,14.6,-4.7609139999999999e-23,7.378773e-05,-0,1.1103159999999999e-09,11.604100000000001
1500,1.5000509999999999e-09,-1.65978e-33,-11.99995,-30,14.6,-4.9925550000000002e-23,0.000125995,-0,1.7400360000000001e-09,11.604100000000001
2000,2.0001239999999999e-09,-4.0289709999999998e-33,-11.999919999999999,-30,14.6,-7.3870569999999996e-23,0.0001893695,-0,2.4191629999999999e-09,11.604100000000001
2500,2.5002409999999999e-09,-6.1699880000000007e-33,-11.999879999999999,-30,14.6,-8.9297019999999999e-24,0.00026460399999999999,-0,3.1474329999999999e-09,11.604100000000001
3000,3.0004080000000002e-09,-7.5753110000000003e-33,-11.999829999999999,-30,14.6,-5.8123419999999997e-23,0.00035237000000000002,-0,3.9245459999999996e-09,11.604100000000001
3500,3.5006340000000002e-09,-9.6180880000000004e-33,-11.999779999999999,-30,14.6,5.9348849999999996e-24,0.00045331860000000001,-0,4.750178e-09,11.604100000000001
4000,4.0009299999999997e-09,-1.2988880000000001e-32,-11.99971,-30,14.6,-1.138958e-22,0.00056808019999999996,-0,5.623978e-09,11.604100000000001
4500,4.5013049999999997e-09,-1.7575240000000001e-32,-11.999639999999999,-30,14.6,4.0430499999999998e-23,0.00069726510000000001,-0,6.5455699999999998e-09,11.604089999999999
5000,5.0017700000000002e-09,-1.8940530000000001e-32,-11.999560000000001,-30,14.6,-2.6621029999999999e-23,0.00084146359999999996,-0,7.5145569999999992e-09,11.604089999999999
5500,5.5023350000000003e-09,-2.00053e-32,-11.999459999999999,-30,14.6,-1.3930130000000001e-23,0.0010012459999999999,-0,8.5305209999999999e-09,11.604089999999999
6000,6.0030110000000003e-09,-2.214111e-32,-11.999359999999999,-30,14.6,-2.1758550000000001e-23,0.0011771640000000001,-0,9.5930260000000003e-09,11.604089999999999
6500,6.5038099999999997e-09,-2.2207650000000001e-32,-11.99925,-30,14.6,3.9571710000000001e-23,0.001369749,-0,1.070162e-08,11.604089999999999
7000,7.004744e-09,-2.1856179999999999e-32,-11.999129999999999,-30,14.6,-2.0626230000000001e-23,0.001579514,-0,1.1855830000000001e-08,11.604089999999999
7500,7.505825e-09,-2.4434999999999999e-32,-11.998989999999999,-30,14.6,-7.6097849999999997e-23,0.001806953,-0,1.305518e-08,11.604089999999999
8000,8.007067e-09,-2.8398740000000001e-32,-11.998849999999999,-30,14.6,-5.8005990000000002e-23,0.0020525439999999999,-0,1.4299170000000001e-08,11.604089999999999
8500,8.5084829999999993e-09,-3.2133270000000001e-32,-11.99869,-30,14.6,-2.0373119999999999e-22,0.0023167439999999999,-0,1.5587289999999999e-08,11.604089999999999
9000,9.0100849999999999e-09,-3.9206099999999999e-32,-11.998530000000001,-30,14.6,2.3257620000000001e-23,0.002599994,-0,1.691903e-08,11.604089999999999
9500,9.5118880000000001e-09,-3.803558e-32,-11.99835,-30,14.6,-4.4168820000000003e-22,0.0029027189999999998,-0,1.829386e-08,11.604089999999999
10000,1.0013910000000001e-08,-5.0270229999999997e-32,-11.998150000000001,-30,14.6,4.7778289999999997e-23,0.0032253239999999999,-0,1.9711240000000001e-08,11.604089999999999
10500,1.051615e-08,-5.0371540000000002e-32,-11.997949999999999,-30,14.6,-2.153722e-22,0.0035681990000000002,-0,2.1170639999999999e-08,11.604089999999999
11000,1.101865e-08,-5.9227120000000004e-32,-11.997730000000001,-30,14.6,-4.3421539999999996e-22,0.0039317199999999997,-0,2.2671489999999999e-08,11.604089999999999
11500,1.15214e-08,-6.8761059999999995e-32,-11.9975,-30,14.6,8.0699010000000005e-23,0.0043162440000000003,-0,2.421326e-08,11.604089999999999
12000,1.2024420000000001e-08,-7.6400299999999996e-32,-11.997260000000001,-30,14.6,-3.2648199999999998e-22,0.004722113,-0,2.5795369999999999e-08,11.604089999999999
12500,1.252774e-08,-8.1630220000000004e-32,-11.997,-30,14.6,-1.08833e-22,0.0051496559999999999,-0,2.741727e-08,11.604089999999999
13000,1.303137e-08,-8.9899850000000002e-32,-11.996729999999999,-30,14.6,-2.1974590000000001e-22,0.0055991840000000001,-0,2.9078399999999999e-08,11.604089999999999
13500,1.353531e-08,-9.2414080000000005e-32,-11.99644,-30,14.6,-1.8535440000000001e-22,0.0060709960000000004,-0,3.0778170000000001e-08,11.604089999999999
14000,1.40396e-08,-1.012706e-31,-11.99614,-30,14.6,-3.4172429999999999e-22,0.0065653760000000004,-0,3.2516019999999998e-08,11.604089999999999
14500,1.454424e-08,-1.073733e-31,-11.99583,-30,14.6,1.673257e-22,0.0070825940000000002,-0,3.4291380000000001e-08,11.604089999999999
15000,1.5049260000000001e-08,-1.0447019999999999e-31,-11.9955,-30,14.6,-3.093584e-24,0.0076229059999999996,-0,3.6103680000000001e-08,11.604089999999999
15500,1.555467e-08,-1.0785329999999999e-31,-11.99516,-30,14.6,-1.498843e-22,0.0081865559999999993,-0,3.7952339999999997e-08,11.604089999999999
16000,1.606048e-08,-1.157944e-31,-11.9948,-30,14.6,-1.2492440000000001e-22,0.0087737749999999993,-0,3.9836779999999997e-08,11.60408
16500,1.6566719999999999e-08,-1.214167e-31,-11.994429999999999,-30,14.6,-5.045708e-22,0.009384781,-0,4.1756440000000001e-08,11.60408
17000,1.7073409999999998e-08,-1.2977849999999999e-31,-11.99404,-30,14.6,4.6050200000000003e-22,0.010019780000000001,-0,4.371075e-08,11.60408
17500,1.7580549999999999e-08,-1.237938e-31,-11.993639999999999,-30,14.6,9.0777549999999996e-23,0.010678959999999999,-0,4.569913e-08,11.60408
18000,1.8088180000000001e-08,-1.1751049999999999e-31,-11.993220000000001,-30,14.6,-3.7468189999999998e-22,0.011362519999999999,-0,4.7721009999999998e-08,11.60408
18500,1.85963e-08,-1.2595470000000001e-31,-11.99278,-30,14.6,-3.754564e-22,0.012070610000000001,-0,4.9775830000000001e-08,11.60408
19000,1.9104949999999999e-08,-1.386534e-31,-11.992330000000001,-30,14.6,-4.6288780000000001e-22,0.0128034,-0,5.1863019999999999e-08,11.60408
19500,1.9614120000000001e-08,-1.5342880000000001e-31,-11.99187,-30,14.6,2.0205400000000001e-22,0.01356105,-0,5.3982030000000003e-08,11.60408
20000,2.012386e-08,-1.506715e-31,-11.991390000000001,-30,14.6,-5.1225230000000003e-22,0.014343679999999999,-0,5.6132290000000002e-08,11.60408
20500,2.0634169999999999e-08,-1.7210439999999999e-31,-11.99089,-30,14.6,-7.7167700000000006e-24,0.01515143,-0,5.8313250000000001e-08,11.60408
21000,2.1145070000000001e-08,-1.7915129999999999e-31,-11.99038,-30,14.6,-7.3406250000000003e-23,0.015984410000000001,-0,6.0524350000000006e-08,11.60408
21500,2.1656579999999998e-08,-1.8511580000000001e-31,-11.989850000000001,-30,14.6,-1.1695950000000001e-21,0.016842739999999998,-0,6.2765050000000003e-08,11.60408
22000,2.2168730000000001e-08,-2.1343200000000001e-31,-11.9893,-30,14.6,-7.8647649999999999e-22,0.017726510000000001,-0,6.5034809999999999e-08,11.60408
22500,2.268153e-08,-2.4777589999999999e-31,-11.98874,-30,14.6,-3.234087e-22,0.018635820000000001,-0,6.7333070000000001e-08,11.60408
23000,2.319501e-08,-2.6869379999999999e-31,-11.988160000000001,-30,14.6,-6.6169899999999996e-22,0.019570750000000001,-0,6.9659319999999998e-08,11.60408
23500,2.3709179999999999e-08,-3.0210109999999999e-31,-11.98757,-30,14.6,-7.9789699999999998e-22,0.02053137,-0,7.2012999999999998e-08,11.60408
24000,2.4224060000000002e-08,-3.1371989999999998e-31,-11.98696,-30,14.6,-2.5679379999999998e-22,0.021517749999999999,-0,7.4393609999999999e-08,11.60408
24500,2.4739669999999999e-08,-3.2048400000000002e-31,-11.986330000000001,-30,14.6,-9.0334540000000008e-22,0.022529939999999998,-0,7.6800600000000005e-08,11.60408
25000,2.5256040000000001e-08,-3.546977e-31,-11.98569,-30,14.6,-1.2501509999999999e-21,0.02356799,-0,7.9233470000000003e-08,11.60408
25500,2.577319e-08,-3.936443e-31,-11.98503,-30,14.6,-6.9274449999999998e-22,0.02463195,-0,8.1691709999999995e-08,11.60408
26000,2.6291129999999999e-08,-4.2229930000000003e-31,-11.984349999999999,-30,14.6,-1.126271e-21,0.025721839999999999,-0,8.41748e-08,11.60408
26500,2.6809890000000001e-08,-4.732548e-31,-11.98366,-30,14.6,-7.2300569999999998e-22,0.026837699999999999,-0,8.6682229999999995e-08,11.60408
27000,2.732949e-08,-5.0929729999999996e-31,-11.982950000000001,-30,14.6,-1.8820640000000001e-21,0.027979549999999999,-0,8.9213529999999996e-08,11.60408
27500,2.7849939999999999e-08,-5.6822750000000004e-31,-11.98222,-30,14.6,-1.4477350000000001e-21,0.0291474,-0,9.176817e-08,11.60407
28000,2.837128e-08,-6.2984470000000001e-31,-11.981479999999999,-30,14.6,-6.7136319999999999e-22,0.030341259999999998,-0,9.4345690000000004e-08,11.60407
28500,2.889352e-08,-6.5659409999999997e-31,-11.98072,-30,14.6,-1.313148e-21,0.031561119999999998,-0,9.6945600000000005e-08,11.60407
29000,2.9416679999999999e-08,-7.0726359999999996e-31,-11.979939999999999,-30,14.6,-1.340132e-22,0.032806979999999999,-0,9.9567419999999996e-08,11.60407
29500,2.9940790000000002e-08,-7.3411840000000004e-31,-11.979150000000001,-30,14.6,-7.9152160000000001e-22,0.034078829999999997,-0,1.022107e-07,11.60407
30000,3.0465870000000001e-08,-7.7715039999999996e-31,-11.978339999999999,-30,14.6,-3.0521989999999999e-22,0.035376650000000003,-0,1.048749e-07,11.60407
30500,3.0991930000000001e-08,-7.9750350000000002e-31,-11.97752,-30,14.6,-1.1071849999999999e-21,0.036700429999999999,-0,1.075597e-07,11.60407
31000,3.1519010000000002e-08,-8.4571070000000002e-31,-11.97667,-30,14.6,-1.279196e-21,0.03805012,-0,1.102645e-07,11.60407
31500,3.2047120000000001e-08,-8.9253229999999993e-31,-11.975820000000001,-30,14.6,-1.355192e-21,0.039425700000000001,-0,1.129889e-07,11.60407
32000,3.257629e-08,-9.2566959999999996e-31,-11.97494,-30,14.6,-2.0255899999999998e-21,0.040827130000000003,-0,1.157324e-07,11.60407
32500,3.3106530000000002e-08,-9.8928419999999993e-31,-11.97405,-30,14.6,-1.0147940000000001e-21,0.042254369999999999,-0,1.184947e-07,11.60407
33000,3.3637880000000001e-08,-1.008473e-30,-11.973140000000001,-30,14.600009999999999,-7.8288809999999997e-22,0.043707360000000001,-0,1.2127530000000001e-07,11.60407
33500,3.417035e-08,-1.0522539999999999e-30,-11.97221,-30,14.600009999999999,-7.1705850000000002e-22,0.04518606,-0,1.240737e-07,11.60407
34000,3.4703959999999998e-08,-1.082098e-30,-11.971270000000001,-30,14.600009999999999,-1.1345890000000001e-21,0.046690410000000002,-0,1.268896e-07,11.60407
34500,3.5238750000000002e-08,-1.106819e-30,-11.97031,-30,14.600009999999999,-2.6707609999999998e-21,0.04822034,-0,1.2972249999999999e-07,11.60407
35000,3.5774719999999998e-08,-1.1737289999999999e-30,-11.969340000000001,-30,14.600009999999999,-5.1909609999999999e-22,0.04977579,-0,1.32572e-07,11.60407
35500,3.6311909999999999e-08,-1.1624719999999999e-30,-11.968349999999999,-30,14.600009999999999,1.8064819999999999e-22,0.051356690000000003,-0,1.354377e-07,11.60407
36000,3.6850339999999998e-08,-1.198414e-30,-11.96734,-30,14.600009999999999,-2.4698979999999999e-21,0.052962969999999998,-0,1.3831919999999999e-07,11.60407
36500,3.7390030000000002e-08,-1.2950660000000001e-30,-11.96632,-30,14.600009999999999,-1.585424e-21,0.054594549999999999,-0,1.412161e-07,11.60407
37000,3.7930999999999997e-08,-1.352697e-30,-11.96528,-30,14.600009999999999,-2.255878e-21,0.056251349999999999,-0,1.4412800000000001e-07,11.60407
37500,3.847328e-08,-1.397908e-30,-11.964219999999999,-30,14.600009999999999,2.4856169999999998e-22,0.057933289999999998,-0,1.4705459999999999e-07,11.60407
38000,3.9016890000000003e-08,-1.489075e-30,-11.963150000000001,-30,14.600009999999999,-1.1704449999999999e-21,0.059640270000000002,-0,1.4999540000000001e-07,11.60406
38500,3.9561849999999999e-08,-1.5973259999999999e-30,-11.962059999999999,-30,14.600009999999999,-5.2543049999999997e-21,0.061372210000000003,-0,1.5295e-07,11.60406
39000,4.0108200000000002e-08,-1.7566570000000001e-30,-11.96095,-30,14.600020000000001,-1.5713100000000001e-21,0.063129019999999994,-0,1.5591819999999999e-07,11.60406
39500,4.0655939999999998e-08,-1.836962e-30,-11.95983,-30,14.600020000000001,-3.8472109999999999e-22,0.064910599999999999,-0,1.5889950000000001e-07,11.60406
40000,4.1205120000000003e-08,-1.916895e-30,-11.958690000000001,-30,14.600020000000001,-4.2897690000000002e-21,0.066716839999999999,-0,1.618937e-07,11.60406
40500,4.1755740000000003e-08,-1.997428e-30,-11.95754,-30,14.600020000000001,4.7544180000000004e-22,0.068547650000000002,-0,1.6490020000000001e-07,11.60406
41000,4.2307839999999999e-08,-1.9933660000000001e-30,-11.95637,-30,14.600020000000001,-3.5325530000000001e-21,0.070402930000000002,-0,1.679188e-07,11.60406
41500,4.2861430000000001e-08,-2.2459549999999999e-30,-11.95518,-30,14.600020000000001,-1.88781e-21,0.072282559999999996,-0,1.7094919999999999e-07,11.60406
42000,4.341655e-08,-2.4251100000000001e-30,-11.95398,-30,14.60003,-9.6668820000000007e-21,0.074186429999999998,-0,1.7399100000000001e-07,11.60406
42500,4.3973219999999997e-08,-2.6766930000000001e-30,-11.952769999999999,-30,14.60003,-5.6478470000000002e-21,0.076114440000000005,-0,1.770438e-07,11.60406
43000,4.4531459999999998e-08,-2.780187e-30,-11.95153,-30,14.60003,-5.9014149999999998e-21,0.078066469999999999,-0,1.8010740000000001e-07,11.60406
43500,4.50913e-08,-2.8475869999999999e-30,-11.950279999999999,-30,14.60003,2.9707659999999999e-22,0.0800424,-0,1.831814e-07,11.60406
44000,4.5652760000000001e-08,-2.8719579999999999e-30,-11.949020000000001,-30,14.60004,-4.3729009999999997e-21,0.082042119999999996,-0,1.862654e-07,11.60406
44500,4.6215859999999997e-08,-3.0309719999999999e-30,-11.94774,-30,14.60004,-5.7799080000000004e-21,0.084065500000000001,-0,1.893593e-07,11.60406
45000,4.6780639999999998e-08,-3.3408780000000001e-30,-11.94645,-30,14.60004,-5.3549430000000002e-21,0.086112430000000004,-0,1.9246269999999999e-07,11.60406
45500,4.7347110000000002e-08,-3.4953670000000001e-30,-11.945130000000001,-30,14.60005,-6.7658809999999997e-21,0.088182769999999994,-0,1.9557519999999999e-07,11.60406
46000,4.7915310000000002e-08,-3.5271530000000003e-30,-11.943809999999999,-30,14.60005,-3.8090030000000001e-21,0.090276410000000001,-0,1.986966e-07,11.60406
46500,4.8485259999999997e-08,-3.7272109999999997e-30,-11.94247,-30,14.60005,-5.9495969999999999e-21,0.092393219999999998,-0,2.018266e-07,11.60406
47000,4.9056980000000001e-08,-3.7631789999999997e-30,-11.94111,-30,14.600059999999999,-4.4901010000000003e-21,0.094533069999999997,-0,2.049648e-07,11.60406
47500,4.9630500000000002e-08,-4.1177900000000003e-30,-11.93974,-30,14.600059999999999,-4.4180590000000003e-21,0.096695829999999997,-0,2.081111e-07,11.60406
48000,5.0205840000000002e-08,-4.1084449999999998e-30,-11.93835,-30,14.600070000000001,2.6403350000000001e-21,0.098881369999999996,-0,2.112651e-07,11.60406
48500,5.0783039999999998e-08,-3.9472419999999997e-30,-11.93694,-30,14.600070000000001,4.780807e-22,0.1010895,-0,2.144265e-07,11.604050000000001
49000,5.1362119999999999e-08,-3.9163060000000001e-30,-11.93553,-30,14.60008,1.2199510000000001e-21,0.1033202,-0,2.175951e-07,11.604050000000001
49500,5.1943100000000003e-08,-3.7076159999999999e-30,-11.934089999999999,-30,14.60009,1.6339900000000001e-20,0.10557329999999999,-0,2.2077059999999999e-07,11.604050000000001
50000,5.252601e-08,-3.4052880000000002e-30,-11.932639999999999,-30,14.60009,-7.4146569999999993e-21,0.1078486,-0,2.2395269999999999e-07,11.604050000000001
50500,5.3110870000000003e-08,-4.1236520000000001e-30,-11.931179999999999,-30,14.600099999999999,-5.9745110000000004e-21,0.11014599999999999,-0,2.2714130000000001e-07,11.604050000000001
51000,5.3697730000000002e-08,-4.4575409999999999e-30,-11.9297,-30,14.600110000000001,-4.1418109999999999e-21,0.11246539999999999,-0,2.3033590000000001e-07,11.604050000000001
51500,5.4286590000000003e-08,-4.6413610000000002e-30,-11.92821,-30,14.60012,-1.3591170000000001e-20,0.11480659999999999,-0,2.335364e-07,11.604050000000001
52000,5.487749e-08,-5.0269030000000001e-30,-11.9267,-30,14.60013,-3.04198e-20,0.1171695,-0,2.367426e-07,11.604050000000001
52500,5.5470460000000001e-08,-6.2551650000000003e-30,-11.925179999999999,-30,14.60014,8.9691090000000007e-21,0.11955399999999999,-0,2.3995410000000002e-07,11.604050000000001
53000,5.606552e-08,-6.1602050000000003e-30,-11.923640000000001,-30,14.600149999999999,1.61767e-20,0.12195979999999999,-0,2.4317080000000002e-07,11.604050000000001
53500,5.66627e-08,-5.7473840000000003e-30,-11.922090000000001,-30,14.600160000000001,-1.9598270000000001e-20,0.12438689999999999,-0,2.463924e-07,11.604050000000001
54000,5.7262030000000003e-08,-6.3773820000000001e-30,-11.92052,-30,14.60017,-1.6199979999999999e-20,0.12683520000000001,-0,2.4961859999999999e-07,11.604050000000001
54500,5.786354e-08,-5.9775539999999998e-30,-11.918939999999999,-30,14.60018,-4.4225879999999998e-20,0.12930440000000001,-0,2.5284929999999999e-07,11.604050000000001
55000,5.8467249999999997e-08,-6.5905789999999997e-30,-11.917339999999999,-30,14.60019,1.627761e-20,0.13179440000000001,-0,2.5608429999999998e-07,11.604050000000001
55500,5.9073190000000003e-08,-6.5864549999999993e-30,-11.91573,-30,14.600210000000001,9.4032170000000005e-21,0.13430520000000001,-0,2.5932319999999998e-07,11.604050000000001
56000,5.9681399999999999e-08,-6.5781229999999993e-30,-11.914110000000001,-30,14.60022,-4.532231e-21,0.1368365,-0,2.62566e-07,11.604050000000001
56500,6.0291890000000006e-08,-6.9036010000000005e-30,-11.912470000000001,-30,14.600239999999999,-2.0192870000000001e-21,0.13938819999999999,-0,2.658123e-07,11.604050000000001
57000,6.0904709999999995e-08,-6.8083509999999995e-30,-11.91081,-30,14.600250000000001,1.6376319999999999e-20,0.14196010000000001,-0,2.69062e-07,11.604050000000001
57500,6.1519870000000003e-08,-5.4837369999999998e-30,-11.90915,-30,14.60027,-5.2211730000000002e-20,0.14455219999999999,-0,2.7231479999999998e-07,11.604050000000001
58000,6.2137410000000001e-08,-5.4829940000000001e-30,-11.90746,-30,14.600289999999999,1.6353409999999999e-20,0.1471642,-0,2.7557070000000002e-07,11.604039999999999
58500,6.2757360000000006e-08,-5.9333769999999999e-30,-11.90577,-30,14.60031,3.9814889999999999e-20,0.14979600000000001,-0,2.7882920000000003e-07,11.604039999999999
59000,6.3379749999999996e-08,-4.1384309999999998e-30,-11.904059999999999,-30,14.60033,-5.5652360000000002e-20,0.15244750000000001,-0,2.8209039999999998e-07,11.604039999999999
59500,6.4004600000000001e-08,-5.8596710000000003e-30,-11.902329999999999,-30,14.600350000000001,2.083592e-20,0.1551186,-0,2.8535390000000001e-07,11.604039999999999
60000,6.463194e-08,-6.9169160000000006e-30,-11.900600000000001,-30,14.60037,-1.3235690000000001e-20,0.157809,-0,2.8861970000000002e-07,11.604039999999999
60500,6.5261810000000005e-08,-6.095437e-30,-11.89884,-30,14.600390000000001,-6.6339879999999999e-20,0.16051869999999999,-0,2.9188739999999999e-07,11.604039999999999
61000,6.5894240000000005e-08,-7.8337900000000004e-30,-11.897080000000001,-30,14.60041,-9.1752150000000005e-20,0.16324739999999999,-0,2.9515689999999998e-07,11.604039999999999
61500,6.6529260000000003e-08,-1.109865e-29,-11.895300000000001,-30,14.600440000000001,1.659412e-20,0.16599510000000001,-0,2.984281e-07,11.604039999999999
62000,6.7166890000000006e-08,-1.191074e-29,-11.8935,-30,14.60046,-1.8990750000000001e-20,0.16876160000000001,-0,3.017008e-07,11.604039999999999
62500,6.7807170000000001e-08,-1.182559e-29,-11.8917,-30,14.600490000000001,-5.4461039999999995e-20,0.1715467,-0,3.0497480000000001e-07,11.604039999999999
63000,6.8450120000000006e-08,-1.39067e-29,-11.88988,-30,14.60051,1.5656300000000001e-20,0.17435030000000001,-0,3.0824989999999998e-07,11.604039999999999
63500,6.9095790000000005e-08,-1.3737309999999999e-29,-11.88805,-30,14.600540000000001,3.9620780000000001e-20,0.1771723,-0,3.1152589999999999e-07,11.604039999999999
64000,6.9744200000000003e-08,-8.4529050000000001e-30,-11.886200000000001,-30,14.600569999999999,-2.4402140000000001e-20,0.18001249999999999,-0,3.1480279999999998e-07,11.604039999999999
64500,7.0395380000000005e-08,-8.3526959999999998e-30,-11.88434,-30,14.6006,-6.1740860000000005e-20,0.1828707,-0,3.1808029999999998e-07,11.604039999999999
65000,7.1049369999999995e-08,-1.077093e-29,-11.88247,-30,14.600630000000001,-1.7860019999999999e-20,0.18574689999999999,-0,3.2135829999999999e-07,11.604039999999999
65500,7.1706189999999995e-08,-1.006055e-29,-11.88058,-30,14.60066,-7.0121349999999998e-20,0.1886408,-0,3.2463659999999998e-07,11.604039999999999
66000,7.2365880000000002e-08,-1.240381e-29,-11.878679999999999,-30,14.60069,-9.2800260000000005e-20,0.19155240000000001,-0,3.279151e-07,11.604039999999999
66500,7.3028469999999995e-08,-1.6751139999999999e-29,-11.87677,-30,14.60073,-1.2976669999999999e-19,0.1944814,-0,3.3119360000000003e-07,11.604039999999999
67000,7.3693999999999998e-08,-1.9757379999999999e-29,-11.87485,-30,14.600759999999999,-6.8820890000000001e-20,0.19742779999999999,-0,3.3447200000000001e-07,11.60403
67500,7.4362490000000005e-08,-2.34374e-29,-11.872909999999999,-30,14.6008,2.2327499999999999e-20,0.2003914,-0,3.3775010000000001e-07,11.60403
68000,7.5033980000000002e-08,-2.1176689999999999e-29,-11.87096,-30,14.60083,1.90438e-19,0.203372,-0,3.4102789999999998e-07,11.60403
68500,7.5708489999999996e-08,-1.8591180000000001e-29,-11.869,-30,14.60087,6.7450590000000005e-20,0.20636959999999999,-0,3.443051e-07,11.60403
69000,7.6386080000000006e-08,-1.7578189999999999e-29,-11.86702,-30,14.600910000000001,7.3608170000000004e-20,0.20938390000000001,-0,3.4758159999999997e-07,11.60403
69500,7.7066760000000001e-08,-1.5199060000000001e-29,-11.865030000000001,-30,14.600949999999999,1.201796e-20,0.21241479999999999,-0,3.5085730000000001e-07,11.60403
70000,7.7750569999999994e-08,-1.105098e-29,-11.86303,-30,14.600989999999999,-2.3586949999999999e-21,0.21546219999999999,-0,3.5413200000000001e-07,11.60403
70500,7.8437549999999999e-08,-1.43947e-29,-11.86102,-30,14.60103,-9.8456099999999994e-20,0.2185259,-0,3.5740569999999999e-07,11.60403
71000,7.9127730000000005e-08,-1.255505e-29,-11.859,-30,14.60108,-2.822185e-20,0.22160579999999999,-0,3.6067820000000001e-07,11.60403
71500,7.9821149999999999e-08,-1.627246e-29,-11.856960000000001,-30,14.60112,-1.0743290000000001e-19,0.22470180000000001,-0,3.6394940000000002e-07,11.60403
72000,8.0517829999999999e-08,-2.3832140000000001e-29,-11.85491,-30,14.60117,-9.3420179999999998e-20,0.2278136,-0,3.6721919999999999e-07,11.60403
72500,8.1217820000000002e-08,-2.5629529999999997e-29,-11.85285,-30,14.60121,2.604086e-20,0.23094129999999999,-0,3.7048740000000002e-07,11.60403
73000,8.1921149999999998e-08,-2.096038e-29,-11.85078,-30,14.60126,5.5164319999999995e-20,0.2340846,-0,3.7375389999999998e-07,11.60403
73500,8.2627850000000002e-08,-1.5844289999999999e-29,-11.84869,-30,14.60131,-1.2898340000000001e-19,0.23724329999999999,-0,3.7701859999999997e-07,11.60403
74000,8.3337969999999999e-08,-1.7456359999999999e-29,-11.846590000000001,-30,14.60136,-1.5054690000000001e-19,0.24041750000000001,-0,3.802815e-07,11.60403
74500,8.4051540000000003e-08,-2.6515889999999998e-29,-11.844480000000001,-30,14.601419999999999,6.1539250000000002e-19,0.24360680000000001,-0,3.8354229999999998e-07,11.60403
75000,8.4768590000000005e-08,-1.3615060000000001e-29,-11.842359999999999,-30,14.601470000000001,-9.0227489999999998e-20,0.24681120000000001,-0,3.8680100000000002e-07,11.60403
