t,max_slip_rate,-400.0,-350.0,-300.0,-250.0,-200.0,-150.0,-100.0,-50.0,0.0,50.0,100.0,150.0,200.0,250.0,300.0,350.0,400.0
0.00000000e+00,0.00000000e+00,-4.00000000e+02,-3.50000000e+02,-3.00000000e+02,-2.50000000e+02,-2.00000000e+02,-1.50000000e+02,-1.00000000e+02,-5.00000000e+01,0.00000000e+00,5.00000000e+01,1.00000000e+02,1.50000000e+02,2.00000000e+02,2.50000000e+02,3.00000000e+02,3.50000000e+02,4.00000000e+02
5.00000000e+02,-1.20000000e+01,2.41867700e-15,2.18653600e-12,1.45435600e-09,3.55869200e-07,3.20343200e-05,1.06083100e-03,1.29235700e-02,5.79194100e-02,9.54929600e-02,5.79194100e-02,1.29235700e-02,1.06083100e-03,3.20343200e-05,3.55869200e-07,1.45435600e-09,2.18653600e-12,2.41867700e-15
4.00000000e+03,-1.15847300e+01,1.00653800e-10,4.81533000e-09,3.36211300e-07,1.68303500e-05,5.68080200e-04,1.12647900e-02,1.09301000e-01,4.48885400e-01,7.23953100e-01,4.48885400e-01,1.09301000e-01,1.12647900e-02,5.68080200e-04,1.68303500e-05,3.36211300e-07,4.81533000e-09,1.00653800e-10
8.00000000e+03,-1.11370700e+01,4.88792800e-09,1.06210300e-07,3.68687800e-06,1.00272300e-04,2.05254400e-03,2.86986100e-02,2.29511500e-01,8.66757000e-01,1.36718300e+00,8.66757000e-01,2.29511500e-01,2.86986100e-02,2.05254400e-03,1.00272300e-04,3.68687800e-06,1.06210300e-07,4.88792800e-09
1.20000000e+04,-1.07146700e+01,4.83440300e-08,6.93711700e-07,1.63967700e-05,3.14040100e-04,4.72211300e-03,5.19047900e-02,3.57244000e-01,1.25673100e+00,1.94394700e+00,1.25673100e+00,3.57244000e-01,5.19047900e-02,4.72211300e-03,3.14040100e-04,1.63967700e-05,6.93711700e-07,4.83440300e-08
1.60000000e+04,-1.03144100e+01,2.46928700e-07,2.67706900e-06,4.85657400e-05,7.28013800e-04,8.77377500e-03,8.04015800e-02,4.89970400e-01,1.62163800e+00,2.46536600e+00,1.62163800e+00,4.89970400e-01,8.04015800e-02,8.77377500e-03,7.28013800e-04,4.85657400e-05,2.67706900e-06,2.46928700e-07
2.00000000e+04,-9.93366400e+00,8.73228400e-07,7.66712000e-06,1.13721100e-04,1.41302200e-03,1.43436800e-02,1.13677600e-01,6.25797200e-01,1.96401200e+00,2.94020800e+00,1.96401200e+00,6.25797200e-01,1.13677600e-01,1.43436800e-02,1.41302200e-03,1.13721100e-04,7.66712000e-06,8.73228400e-07
2.40000000e+04,-9.57025100e+00,2.44000400e-06,1.81024300e-05,2.28267400e-04,2.43728300e-03,2.15177500e-02,1.51224500e-01,7.63302500e-01,2.28610200e+00,3.37547100e+00,2.28610200e+00,7.63302500e-01,1.51224500e-01,2.15177500e-02,2.43728300e-03,2.28267400e-04,1.81024300e-05,2.44000400e-06
2.80000000e+04,-9.22239800e+00,5.78538300e-06,3.73210100e-05,4.10843400e-04,3.86408700e-03,3.03412600e-02,1.92555500e-01,9.01417400e-01,2.58989500e+00,3.77679300e+00,2.58989500e+00,9.01417400e-01,1.92555500e-01,3.03412600e-02,3.86408700e-03,4.10843400e-04,3.73210100e-05,5.78538300e-06
3.20000000e+04,-8.88881500e+00,1.21518400e-05,6.95826400e-05,6.81665600e-04,5.75038900e-03,4.08271300e-02,2.37215200e-01,1.03933900e+00,2.87714100e+00,4.14876300e+00,2.87714100e+00,1.03933900e+00,2.37215200e-01,4.08271300e-02,5.75038900e-03,6.81665600e-04,6.95826400e-05,1.21518400e-05
