t,max_slip_rate,-400.0,-350.0,-300.0,-250.0,-200.0,-150.0,-100.0,-50.0,0.0,50.0,100.0,150.0,200.0,250.0,300.0,350.0,400.0
0.00000000e+00,0.00000000e+00,-4.00000000e+02,-3.50000000e+02,-3.00000000e+02,-2.50000000e+02,-2.00000000e+02,-1.50000000e+02,-1.00000000e+02,-5.00000000e+01,0.00000000e+00,5.00000000e+01,1.00000000e+02,1.50000000e+02,2.00000000e+02,2.50000000e+02,3.00000000e+02,3.50000000e+02,4.00000000e+02
5.00000000e+02,-1.20000000e+01,-3.59197600e-34,1.16850300e-34,4.39116800e-35,-3.55850000e-34,-6.01402500e-34,3.06696400e-36,-9.84299500e-35,-1.14553000e-34,-1.39982700e-34,-4.79625800e-34,-5.73037200e-34,-4.32997600e-35,2.27296400e-35,-2.54478600e-34,-1.64293700e-34,-2.61396600e-35,-4.82936300e-34
4.00000000e+03,-1.15847300e+01,4.03734700e-32,1.06033000e-32,1.12398300e-32,-7.77196200e-33,-2.11337500e-32,-6.87665700e-33,2.19856500e-32,-5.42036200e-32,-1.30382800e-31,-6.12734800e-35,6.53972100e-33,-1.21046200e-32,-3.99166500e-33,8.93793300e-33,-3.36427800e-33,-1.18857600e-32,-6.15709900e-32
8.00000000e+03,-1.11370700e+01,1.53258300e-31,5.84402300e-32,6.18453000e-32,-3.99427800e-32,-1.71219900e-31,6.36294300e-33,2.00244500e-31,-2.31095500e-31,-7.40517200e-31,-2.76758500e-31,-7.60991600e-32,-3.88974600e-32,8.51560300e-33,3.50192000e-32,-1.92672900e-32,-3.45185400e-32,-2.58031500e-31
1.20000000e+04,-1.07146700e+01,3.47485800e-31,1.19889300e-31,1.16924800e-31,-5.28883400e-32,-4.91287700e-31,7.75376900e-32,4.96419900e-31,-1.98949900e-30,-3.37556100e-30,-5.67487000e-31,-4.22968000e-31,-4.26860500e-33,1.08852300e-31,1.61322800e-31,-4.86334000e-32,-1.71793600e-31,-5.61214000e-31
1.60000000e+04,-1.03144100e+01,6.09393400e-31,1.89468400e-31,2.34851800e-31,-7.70535600e-32,-8.61844500e-31,1.92931100e-31,8.79403000e-31,-8.43645900e-30,-1.63644500e-29,-7.51621400e-31,-1.09367300e-30,4.71978900e-32,2.28707000e-31,3.09245600e-31,-1.10953000e-31,-2.90367700e-31,-9.56900200e-31
2.00000000e+04,-9.93366400e+00,9.17670800e-31,2.43813300e-31,3.46966400e-31,-1.28881900e-31,-1.18776500e-30,4.59642700e-31,8.87307400e-31,-2.47548300e-29,-5.85371700e-29,-5.57580200e-30,-2.14680100e-30,9.85144800e-32,4.38931200e-31,4.89872200e-31,-1.09147100e-31,-4.74361000e-31,-1.50368500e-30
2.40000000e+04,-9.57025100e+00,1.33686500e-30,2.72653000e-31,5.34100300e-31,-3.12929200e-31,-1.56428800e-30,7.86605000e-31,6.03458600e-31,-6.64060700e-29,-1.60180300e-28,-2.24780000e-29,-4.53883700e-30,2.68275700e-31,6.71184100e-31,7.69014000e-31,-7.08886800e-32,-6.51435500e-31,-2.28752700e-30
2.80000000e+04,-9.22239800e+00,1.76635700e-30,2.83230100e-31,6.56771400e-31,-5.53645600e-31,-1.82528300e-30,1.22025400e-30,-7.70808100e-32,-1.50951900e-28,-6.93773900e-28,-7.92829000e-29,-8.36004900e-30,6.38102600e-31,9.91466500e-31,1.06005900e-30,7.23879100e-32,-8.18345700e-31,-3.17667100e-30
