t,slip_2,slip_3,slip_rate_2,slip_rate_3,shear_stress_2,shear_stress_3,pore_pressure,darcy_vel_2,darcy_vel_3,state
23500,2.3709210000000002e-08,-1.502515e-30,-11.98757,-30,14.6,-1.7434609999999998e-21,0.02053137,-7.2012999999999998e-08,0,11.60408
24000,2.4224100000000001e-08,-1.564288e-30,-11.98695,-30,14.6,-4.507155e-22,0.021517749999999999,-7.4393609999999999e-08,0,11.60408
24500,2.4739719999999999e-08,-1.5927200000000001e-30,-11.986330000000001,-30,14.6,-6.3472720000000003e-22,0.022529939999999998,-7.6800600000000005e-08,0,11.60408
25000,2.525609e-08,-1.6177800000000002e-30,-11.98568,-30,14.6,-1.9815390000000001e-22,0.02356799,-7.9233470000000003e-08,0,11.60408
25500,2.5773239999999999e-08,-1.631017e-30,-11.98502,-30,14.6,-2.0806939999999998e-21,0.02463195,-8.1691709999999995e-08,0,11.60408
26000,2.6291190000000001e-08,-1.690781e-30,-11.984349999999999,-30,14.600009999999999,-1.077267e-21,0.025721839999999999,-8.41748e-08,0,11.60408
26500,2.680996e-08,-1.7343509999999998e-30,-11.983650000000001,-30,14.600009999999999,-1.0730620000000001e-21,0.026837699999999999,-8.6682229999999995e-08,0,11.60408
27000,2.7329559999999999e-08,-1.7796270000000002e-30,-11.982939999999999,-30,14.600009999999999,-1.4311020000000001e-21,0.027979549999999999,-8.9213529999999996e-08,0,11.60408
27500,2.7850020000000001e-08,-1.808585e-30,-11.98222,-30,14.600009999999999,-3.3050669999999999e-22,0.0291474,-9.176817e-08,0,11.60407
28000,2.8371369999999999e-08,-1.825283e-30,-11.98147,-30,14.600009999999999,-1.53708e-21,0.030341259999999998,-9.4345690000000004e-08,0,11.60407
28500,2.8893619999999998e-08,-1.8771429999999999e-30,-11.98071,-30,14.600009999999999,-4.187186e-22,0.031561119999999998,-9.6945600000000005e-08,0,11.60407
29000,2.9416790000000001e-08,-1.9162819999999999e-30,-11.979939999999999,-30,14.600009999999999,-5.9979100000000002e-22,0.032806979999999999,-9.9567419999999996e-08,0,11.60407
29500,2.9940910000000001e-08,-1.931087e-30,-11.979139999999999,-30,14.600009999999999,-1.7035469999999999e-21,0.034078829999999997,-1.022107e-07,0,11.60407
30000,3.046599e-08,-1.9744690000000001e-30,-11.97833,-30,14.600009999999999,-2.0949629999999998e-21,0.035376650000000003,-1.048749e-07,0,11.60407
30500,3.099207e-08,-2.0223980000000001e-30,-11.977510000000001,-30,14.600009999999999,-2.0624870000000002e-21,0.036700429999999999,-1.075597e-07,0,11.60407
31000,3.1519159999999997e-08,-2.056993e-30,-11.976660000000001,-30,14.600009999999999,-3.9377600000000002e-22,0.03805012,-1.102645e-07,0,11.60407
