t,slip_2,slip_3,slip_rate_2,slip_rate_3,shear_stress_2,shear_stress_3,pore_pressure,darcy_vel_2,darcy_vel_3,state
1.5532602e+05,2.0836840e-02,6.8070390e-19,-6.8936270e+00,-2.2682260e+01,9.1411900e+00,-2.0260580e-15,9.4549530e+00,-0.0000000e+00,0.0000000e+00,3.5883520e+00
1.6182602e+05,2.1660680e-02,6.9503770e-19,-6.9004330e+00,-2.3140070e+01,9.0402050e+00,-2.0702450e-16,9.6241350e+00,-0.0000000e+00,0.0000000e+00,3.5954890e+00
1.6832602e+05,2.2472310e-02,6.8683270e-19,-6.9066060e+00,-2.3453450e+01,8.9427890e+00,3.5101540e-16,9.7875280e+00,-0.0000000e+00,0.0000000e+00,3.6019660e+00
1.7482602e+05,2.3273000e-02,7.4043920e-19,-6.9122300e+00,-2.2939050e+01,8.8486910e+00,-5.5009490e-16,9.9455150e+00,-0.0000000e+00,0.0000000e+00,3.6078600e+00
1.8132602e+05,2.4063850e-02,8.2290550e-19,-6.9173530e+00,-2.2769320e+01,8.7576980e+00,3.3061670e-16,1.0098440e+01,-0.0000000e+00,0.0000000e+00,3.6132370e+00
1.8832602e+05,2.4905640e-02,9.6130910e-19,-6.9223760e+00,-2.3542070e+01,8.6629460e+00,3.4694130e-15,1.0257830e+01,-0.0000000e+00,0.0000000e+00,3.6185080e+00
1.9482602e+05,2.5679030e-02,1.0347300e-18,-6.9266090e+00,-2.2638680e+01,8.5777860e+00,-9.8212640e-16,1.0401220e+01,-0.0000000e+00,0.0000000e+00,3.6229620e+00
2.0132602e+05,2.6445250e-02,1.1978870e-18,-6.9304630e+00,-2.2809330e+01,8.4951780e+00,1.0779690e-15,1.0540430e+01,-0.0000000e+00,0.0000000e+00,3.6270240e+00
2.0782602e+05,2.7205020e-02,1.3957130e-18,-6.9339530e+00,-2.2875730e+01,8.4149790e+00,-5.5761760e-16,1.0675690e+01,-0.0000000e+00,0.0000000e+00,3.6307180e+00
2.1432602e+05,2.7959020e-02,1.6157330e-18,-6.9370990e+00,-2.2525180e+01,8.3370530e+00,2.5037520e-15,1.0807230e+01,-0.0000000e+00,0.0000000e+00,3.6340610e+00
